mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.52676	0.47236	0.04514	1.00688	0.24963	0.05431	0.04346	0.05469	0.02853	0.05108	0.20499	0.45642	0.04481	1.08741	0.70276
0.52234	0.45323	0.04992	0.98442	0.25938	0.05237	0.04634	0.04501	0.03179	0.0459	0.19731	0.46681	0.04481	1.00715	0.71667
0.53509	0.46688	0.04509	0.96038	0.23875	0.05021	0.04815	0.04301	0.03877	0.04187	0.22149	0.44134	0.04869	1.01905	0.73065
0.52369	0.47236	0.04458	1.05586	0.24014	0.04877	0.05062	0.03894	0.03326	0.04971	0.20519	0.45729	0.05173	1.12068	0.72829
0.55209	0.45476	0.05011	0.92589	0.27199	0.0404	0.05133	0.05734	0.02705	0.03649	0.19147	0.46027	0.05462	1.15219	0.73515
0.53043	0.48603	0.04548	1.07699	0.25744	0.04478	0.05382	0.02658	0.02984	0.04186	0.19836	0.42987	0.04236	1.93361	0.72843
0.55033	0.45994	0.05018	0.95855	0.27877	0.04978	0.05208	0.04988	0.034	0.05172	0.20935	0.4262	0.04791	1.94785	0.73515
0.50902	0.47848	0.04464	1.19835	0.30869	0.05169	0.05229	0.05041	0.0287	0.05119	0.21876	0.43901	0.04607	1.05349	0.73651
0.51538	0.45069	0.04716	1.00041	0.28946	0.04924	0.04503	0.05199	0.0331	0.04515	0.2268	0.44247	0.0441	1.04467	0.74964
0.52944	0.46008	0.05032	0.96328	0.34099	0.04856	0.04581	0.04888	0.03061	0.04305	0.22676	0.45055	0.04199	2.00189	0.72769
0.54027	0.46884	0.0466	1.43111	0.33475	0.04445	0.04255	0.03789	0.03012	0.04573	0.22463	0.44452	0.04353	1.7948	0.71589
0.48159	0.47801	0.04054	1.0309	0.3105	0.0502	0.04443	0.04884	0.03133	0.05268	0.21558	0.43397	0.03973	1.04634	0.7181
0.52684	0.4978	0.04952	1.03556	0.32207	0.04973	0.04614	0.05283	0.03007	0.04396	0.22044	0.45163	0.04054	1.90024	0.7194
0.45568	0.50118	0.04641	0.96978	0.32408	0.03873	0.04075	0.03926	0.03682	0.04475	0.23691	0.44998	0.03963	0.94906	0.72214
0.48163	0.48429	0.05357	1.4318	0.33106	0.05215	0.04472	0.05586	0.03327	0.04264	0.20477	0.46002	0.03403	1.94721	0.71749
0.52597	0.45666	0.043	0.96093	0.3278	0.04635	0.04979	0.04611	0.03297	0.04691	0.20034	0.43421	0.02942	1.90177	0.72485
0.47688	0.50801	0.04657	1.05419	0.35577	0.05563	0.04115	0.05413	0.0324	0.04023	0.19251	0.43827	0.02889	1.8685	0.71762
0.49776	0.52779	0.04486	1.45937	0.33257	0.05443	0.03903	0.04965	0.0352	0.04184	0.21438	0.44204	0.02681	1.1602	0.70282
0.50348	0.52666	0.04496	1.11897	0.35429	0.04588	0.04304	0.04934	0.02623	0.04457	0.20628	0.43797	0.02788	1.87658	0.71079
0.5001	0.50654	0.03489	1.24581	0.35322	0.04278	0.04165	0.06549	0.02631	0.05315	0.19901	0.45537	0.01961	1.14989	0.72537
0.51896	0.52818	0.04249	1.39117	0.31352	0.046	0.03766	0.06752	0.0359	0.04612	0.21967	0.43811	0.01644	1.33382	0.73161
0.48399	0.54836	0.04566	1.38426	0.3134	0.04378	0.03688	0.05739	0.02606	0.04112	0.24521	0.44215	0.01191	1.88097	0.72021
0.48369	0.54585	0.04616	0.97763	0.3172	0.0462	0.03302	0.05111	0.03808	0.04943	0.21827	0.4746	0.01461	1.64281	0.71384
0.49749	0.50764	0.03956	0.95859	0.34648	0.04647	0.02574	0.05827	0.0267	0.04246	0.18404	0.44595	0.01088	1.33172	0.71202
0.51084	0.52889	0.04235	0.9315	0.29422	0.04134	0.03282	0.05565	0.02589	0.03907	0.17821	0.43816	0.00573	1.06586	0.70049
0.47756	0.58716	0.02958	1.00223	0.32716	0.03284	0.02946	0.05499	0.03395	0.03943	0.19745	0.45808	0.01115	0.94854	0.70852
0.48052	0.58131	0.03572	0.97517	0.32828	0.04123	0.02424	0.04874	0.03309	0.0426	0.18569	0.46073	0.00906	1.18082	0.71885
0.47629	0.53624	0.03873	1.02306	0.32277	0.04357	0.02626	0.04232	0.03185	0.04406	0.22208	0.44279	0.00687	1.11573	0.72604
0.50454	0.57656	0.0453	1.06047	0.32902	0.03512	0.02218	0.05479	0.03527	0.03304	0.27167	0.44692	0.01117	0.99492	0.71126
0.48589	0.56206	0.03965	0.91853	0.32178	0.02992	0.02337	0.04008	0.03163	0.03187	0.25579	0.45958	0.00889	0.93883	0.70135
0.45712	0.56429	0.03589	1.24204	0.32763	0.04167	0.02448	0.06207	0.02956	0.04228	0.23522	0.43725	0.00215	1.1202	0.70844
0.4697	0.58449	0.03743	0.92976	0.30533	0.03465	0.02327	0.05073	0.03345	0.04321	0.24947	0.47313	0.00296	1.0563	0.69277
0.49967	0.5748	0.04654	0.92762	0.30115	0.03137	0.0239	0.0501	0.03619	0.0327	0.2263	0.43578	0.00841	1.21431	0.71124
0.45523	0.57491	0.03769	1.00935	0.32788	0.0357	0.01835	0.06711	0.03303	0.03346	0.21421	0.41613	0.00645	1.39536	0.70868
0.4411	0.56739	0.04326	1.0105	0.32202	0.04416	0.02017	0.05857	0.03832	0.03161	0.19607	0.45126	0.00169	0.95874	0.71779
0.50812	0.57538	0.03511	1.00266	0.32179	0.04022	0.01602	0.05556	0.03775	0.03501	0.22454	0.41726	0.0048	1.38616	0.71048
0.47599	0.57419	0.04181	1.01616	0.32723	0.02559	0.0187	0.05612	0.0385	0.03192	0.21711	0.44877	0.00518	1.03287	0.71101
0.49921	0.62951	0.02937	1.01708	0.34749	0.02727	0.01505	0.06631	0.04332	0.04055	0.21384	0.47483	0.00746	0.96411	0.69458
0.48445	0.59499	0.03973	0.94435	0.31488	0.02453	0.01533	0.0497	0.03399	0.0316	0.21451	0.44127	0.0041	0.98224	0.70265
0.50005	0.60212	0.04069	0.94787	0.31504	0.02097	0.01515	0.05147	0.03359	0.03561	0.21868	0.4269	0.00603	1.69958	0.69022
0.47616	0.65046	0.03462	0.92243	0.30863	0.02481	0.01738	0.05646	0.04364	0.03999	0.21726	0.43377	0.00669	1.05087	0.69954
0.47038	0.53956	0.02879	0.93633	0.31463	0.02809	0.01212	0.05107	0.02513	0.03204	0.21297	0.4217	0.00242	0.93625	0.68407
0.46097	0.51026	0.02808	0.99721	0.3379	0.02324	0.01519	0.05403	0.03382	0.03149	0.20095	0.43574	0.00304	1.85909	0.70939
0.48815	0.57664	0.0282	0.94786	0.31175	0.0153	0.01782	0.06847	0.03235	0.02708	0.2308	0.47709	0.00261	0.96307	0.70769
0.46123	0.56654	0.02984	0.96104	0.31699	0.01948	0.01508	0.05891	0.03649	0.03123	0.21831	0.44718	0.00346	1.39049	0.69205
0.47148	0.54705	0.02851	1.0095	0.34534	0.01635	0.01703	0.05585	0.03828	0.0293	0.20639	0.42659	0.00238	0.96521	0.727
0.49696	0.64751	0.03137	1.01561	0.32797	0.0213	0.01095	0.06227	0.03515	0.03201	0.21888	0.4037	0.00598	1.02938	0.71071
0.4551	0.63051	0.02737	0.93672	0.34109	0.02205	0.01092	0.05936	0.03862	0.02518	0.19333	0.42414	0.00825	1.07639	0.71259
0.46309	0.60214	0.02033	0.98869	0.34655	0.01704	0.01471	0.07352	0.03913	0.0283	0.20409	0.394	0.00421	0.96756	0.68727
0.46734	0.59961	0.03197	1.06151	0.31872	0.01917	0.01001	0.05621	0.03461	0.0325	0.21167	0.404	0.00335	1.26733	0.69786
0.48526	0.60348	0.03202	0.99283	0.33955	0.01894	0.01352	0.07726	0.04092	0.03244	0.22366	0.40171	0.003	0.98036	0.71466
0.46383	0.55686	0.02802	0.9599	0.31768	0.01085	0.01141	0.07232	0.03577	0.02874	0.20658	0.44186	0.00231	0.97328	0.70691
0.47855	0.60176	0.02687	0.98711	0.31701	0.01477	0.01054	0.06984	0.04001	0.03223	0.19952	0.38182	0.00379	1.02111	0.73722
0.4351	0.53333	0.02417	0.96177	0.32717	0.01563	0.01031	0.06991	0.02663	0.02176	0.18812	0.36216	0.00221	1.10863	0.74376
0.45576	0.52449	0.02412	0.95384	0.31301	0.01268	0.01087	0.06354	0.03721	0.02747	0.20329	0.44867	0.00159	1.01886	0.72883
0.46366	0.51232	0.02188	1.02026	0.32066	0.01224	0.00969	0.07064	0.03642	0.02917	0.20005	0.38987	0.00196	1.14556	0.70251
0.43411	0.58135	0.01775	0.97445	0.33631	0.0148	0.01452	0.05155	0.04347	0.02912	0.22187	0.38997	0.00181	0.9531	0.7164
0.45171	0.61017	0.02688	0.9614	0.38826	0.01281	0.00891	0.06606	0.0499	0.03317	0.2149	0.38566	0.00226	1.08059	0.73109
0.46307	0.561	0.0228	0.93749	0.3237	0.01253	0.01188	0.06243	0.03183	0.0282	0.21926	0.36782	0.00327	1.37154	0.73116
0.44073	0.56043	0.01645	0.96338	0.30392	0.00965	0.01208	0.06075	0.03581	0.02501	0.19493	0.37169	0.0019	0.96924	0.70331
0.43057	0.59953	0.01738	0.91115	0.34064	0.01043	0.0102	0.07414	0.03692	0.03164	0.23442	0.3711	0.00238	1.03061	0.71545
0.45875	0.57674	0.02083	0.94931	0.33264	0.00679	0.01124	0.06959	0.04607	0.0306	0.2243	0.4241	0.00287	0.95472	0.72518
0.47268	0.56474	0.0201	0.94606	0.30879	0.01581	0.01178	0.06145	0.0441	0.03272	0.21234	0.37885	0.00253	0.96114	0.72128
0.4401	0.56517	0.01632	0.92481	0.32986	0.01234	0.01006	0.06574	0.0341	0.02907	0.23603	0.35491	0.00258	0.94621	0.71472
